ride ID,rider name,driver ID,promotion used?,wait time,ride duration,ride cost,revenue earned
7097.0,Debbie Cannon,1242.0,yes,8.0,20.0,28.32,5.664
6066.0,Jennifer Hurst,4672.0,yes,18.0,11.0,11.03,2.206
8378.0,Brenda Bryant,724.0,yes,16.0,19.0,4.41,0.882
2071.0,Cassandra Smith,3815.0,yes,7.0,16.0,22.0,4.4
120.0,Annette Norton,1632.0,yes,7.0,21.0,21.52,4.304
7587.0,Christopher Armstrong,2180.0,yes,24.0,8.0,3.52,0.704
713.0,Barbara Ortiz,3555.0,yes,18.0,26.0,17.17,3.434
7585.0,Clinton Horne,1532.0,yes,5.0,21.0,16.69,3.338
7427.0,Emily Russell,557.0,yes,20.0,10.0,6.76,1.3519999999999999
819.0,Erica Cox,434.0,yes,18.0,30.0,13.3,2.66
5906.0,Karen Mitchell,797.0,yes,23.0,5.0,7.09,1.418
1533.0,Monique Smith,751.0,yes,11.0,14.0,20.19,4.038
7764.0,Michael Sullivan,945.0,yes,24.0,29.0,29.18,5.836
7755.0,Jack Greer,4574.0,yes,10.0,27.0,33.46,6.692
7458.0,Marie Roman,4778.0,yes,17.0,6.0,8.45,1.69
3953.0,Lisa Harris,418.0,yes,24.0,16.0,22.27,4.454
2446.0,Brian Kerr,601.0,yes,8.0,30.0,37.58,7.516
1818.0,Ricardo Crawford,2377.0,yes,22.0,26.0,26.15,5.2299999999999995
1365.0,Tiffany Woodard,1864.0,yes,24.0,10.0,9.77,1.954
4059.0,David Daniel,4100.0,yes,16.0,5.0,1.16,0.23199999999999998
5840.0,Cameron Garcia,3040.0,yes,9.0,7.0,5.02,1.004
3632.0,Chelsea Snow,3919.0,yes,7.0,9.0,6.46,1.292
2865.0,Regina Murphy,3323.0,yes,18.0,11.0,14.21,2.842
4625.0,Jack Santiago,4491.0,yes,19.0,7.0,10.26,2.052
9218.0,James Hoffman,3698.0,yes,11.0,21.0,12.54,2.508
9583.0,Cindy Yates,4702.0,yes,6.0,6.0,4.13,0.826
5820.0,Johnathan Perez,1032.0,yes,8.0,20.0,20.73,4.146
7059.0,Matthew Gonzalez,3475.0,yes,5.0,16.0,22.47,4.494
68.0,Chris Lang,4888.0,yes,13.0,16.0,23.37,4.674
1627.0,Julia Aguilar,1.0,yes,10.0,21.0,23.97,4.794
8036.0,Breanna Carlson,2195.0,yes,5.0,13.0,18.71,3.742
1069.0,Devin Lutz,1969.0,yes,20.0,21.0,20.88,4.176
1882.0,Douglas Cole,1639.0,yes,14.0,9.0,4.44,0.8880000000000001
7899.0,Lori Jones,2869.0,yes,15.0,20.0,26.95,5.39
2298.0,Christopher Morse,3673.0,yes,19.0,16.0,12.45,2.4899999999999998
4726.0,Micheal White,1163.0,yes,20.0,8.0,10.54,2.1079999999999997
2125.0,Tammy Hanna,3154.0,yes,24.0,19.0,21.0,4.2
9701.0,Lorraine Johnson,3852.0,yes,22.0,9.0,8.33,1.666
6386.0,Mark Valencia,186.0,yes,8.0,7.0,4.23,0.8460000000000001
1674.0,Christopher Martinez,1867.0,yes,21.0,30.0,15.11,3.022
9626.0,Tina Hutchinson,704.0,yes,10.0,8.0,9.89,1.9780000000000002
2404.0,Christopher Riley,2969.0,yes,18.0,8.0,9.22,1.844
7991.0,Rebekah Payne,402.0,yes,23.0,18.0,21.31,4.262
1195.0,Michael Howard,4987.0,yes,18.0,25.0,31.62,6.324
1591.0,Tracy Burton,1756.0,yes,9.0,14.0,18.82,3.7640000000000002
5576.0,Marie Stark,529.0,yes,8.0,5.0,6.28,1.256
2438.0,Jamie Dunn,3178.0,yes,23.0,8.0,10.96,2.192
4284.0,Ryan Johnson,4630.0,yes,14.0,21.0,24.38,4.8759999999999994
9401.0,Tara Patterson,3016.0,yes,11.0,12.0,17.53,3.5060000000000002
771.0,Katelyn Duffy,1954.0,yes,20.0,17.0,22.41,4.482
775.0,Gary Gibson,3505.0,yes,22.0,30.0,39.15,7.83
8283.0,Laura Richardson,2355.0,yes,15.0,29.0,33.62,6.723999999999999
6303.0,Preston Lopez,4922.0,yes,8.0,16.0,23.39,4.678
2975.0,Holly Coffey,417.0,yes,16.0,26.0,35.04,7.008
8904.0,Steven Alexander,3673.0,yes,20.0,22.0,17.23,3.446
641.0,Miranda Sampson,4999.0,yes,14.0,20.0,15.73,3.146
2485.0,Steven Gonzalez,201.0,yes,7.0,26.0,36.07,7.214
357.0,Shannon Davis MD,463.0,yes,22.0,7.0,7.44,1.488
2612.0,Kathy Russell,3511.0,yes,12.0,24.0,22.87,4.574
7390.0,Lisa Smith,4998.0,yes,13.0,24.0,25.29,5.058
2722.0,Gabriela Porter,551.0,yes,14.0,16.0,22.75,4.55
6463.0,Austin Lee,4563.0,yes,8.0,21.0,21.4,4.279999999999999
2543.0,Bruce Jones,1646.0,yes,20.0,12.0,12.01,2.402
8673.0,Nicholas Johnson,419.0,yes,13.0,24.0,9.26,1.8519999999999999
1094.0,Vanessa Lee,2048.0,yes,17.0,6.0,5.24,1.048
7713.0,Lisa Taylor,118.0,yes,15.0,11.0,11.13,2.226
2302.0,Timothy Baker,4312.0,yes,5.0,6.0,8.45,1.69
4437.0,Marcus Taylor,2473.0,yes,18.0,25.0,29.65,5.93
6060.0,Samantha Lewis,1172.0,yes,9.0,27.0,30.52,6.104
6814.0,Henry Aguilar,2878.0,yes,15.0,12.0,15.37,3.074
8067.0,Franklin Wilson,4327.0,yes,17.0,9.0,5.31,1.0619999999999998
4405.0,Carrie Perez,964.0,yes,14.0,22.0,31.41,6.282
656.0,Aaron Harvey,3358.0,yes,20.0,21.0,24.84,4.968
2326.0,Anna Carter,3676.0,yes,17.0,29.0,34.21,6.8420000000000005
48.0,Angela Mcintosh,1835.0,yes,13.0,22.0,27.35,5.470000000000001
7435.0,John Rivera,3275.0,yes,9.0,29.0,38.65,7.7299999999999995
4679.0,Anthony Tran,1912.0,yes,11.0,27.0,19.74,3.9479999999999995
6430.0,Brenda Smith,2829.0,yes,12.0,13.0,14.1,2.82
1736.0,Jeremy Bailey,2761.0,yes,9.0,21.0,30.47,6.093999999999999
849.0,Sean Bradley,1217.0,yes,17.0,27.0,35.43,7.086
6709.0,Dustin Garcia,1558.0,yes,16.0,29.0,30.79,6.1579999999999995
3206.0,Kim Kennedy,2655.0,yes,13.0,29.0,42.95,8.59
4067.0,Jessica Jones,1198.0,yes,22.0,25.0,34.99,6.998
9387.0,Christian Martinez,1749.0,yes,16.0,13.0,8.57,1.714
2321.0,Spencer Ray,4366.0,yes,21.0,7.0,7.89,1.5779999999999998
6945.0,Christopher Mahoney,797.0,yes,7.0,6.0,3.37,0.674
2365.0,Elizabeth Ramirez,2638.0,yes,24.0,23.0,22.44,4.488
1761.0,Brian Jackson,4681.0,yes,22.0,24.0,22.9,4.58
6433.0,Kara Contreras,4512.0,yes,23.0,14.0,18.05,3.6100000000000003
4361.0,Julia Villanueva,1961.0,yes,19.0,12.0,12.14,2.428
3054.0,Mark Randolph,4467.0,yes,11.0,16.0,8.35,1.67
2020.0,Jessica Powell,1020.0,yes,21.0,16.0,21.56,4.311999999999999
1893.0,Kevin Wood,46.0,yes,20.0,10.0,13.23,2.646
5998.0,Laura Smith,4982.0,yes,9.0,26.0,17.1,3.4200000000000004
2433.0,Melody Jones,3635.0,yes,12.0,6.0,8.81,1.762
7676.0,James Ortiz,555.0,yes,9.0,17.0,21.62,4.324
7592.0,Theresa Weaver,1988.0,yes,17.0,27.0,16.91,3.382
2315.0,Amy Shaw,4632.0,yes,13.0,12.0,17.32,3.464
9170.0,Lucas Snyder,2217.0,yes,19.0,13.0,16.63,3.3259999999999996
8171.0,Karl Crosby,769.0,yes,22.0,30.0,43.41,8.681999999999999
6911.0,Todd Smith,866.0,yes,20.0,7.0,6.46,1.292
4509.0,Garrett Gutierrez,1416.0,yes,24.0,23.0,25.76,5.152
5577.0,Andrew Oliver,834.0,yes,18.0,17.0,24.15,4.83
8596.0,Cassandra Camacho,1236.0,yes,15.0,19.0,27.89,5.578
3289.0,Dillon Stephens,1193.0,yes,6.0,22.0,32.18,6.436
8152.0,Mark Lewis,325.0,yes,24.0,16.0,13.07,2.614
3247.0,Margaret Lambert,4504.0,yes,6.0,19.0,25.46,5.0920000000000005
5290.0,Craig Brown,1171.0,yes,10.0,7.0,8.12,1.6239999999999999
922.0,Deborah Hale,155.0,yes,19.0,15.0,11.59,2.318
7419.0,Brenda Martin,4722.0,yes,17.0,8.0,6.14,1.228
6465.0,Kenneth Tucker,1750.0,yes,11.0,13.0,7.16,1.432
7853.0,Miguel Estrada,3887.0,yes,17.0,14.0,2.69,0.538
6341.0,James Hunt,547.0,yes,13.0,12.0,14.45,2.8899999999999997
9438.0,Jeffrey Brown,2338.0,yes,11.0,11.0,12.04,2.408
6868.0,Angel Baker,1286.0,yes,19.0,16.0,13.54,2.7079999999999997
3563.0,Brian Henderson,1414.0,yes,6.0,5.0,5.17,1.034
5082.0,Dennis Jacobson,4720.0,yes,15.0,8.0,4.9,0.9800000000000001
8554.0,Felicia Gilmore,1356.0,yes,21.0,13.0,5.69,1.1380000000000001
3756.0,Maria Thompson,2960.0,yes,7.0,21.0,29.35,5.87
1213.0,Christopher Chase,2229.0,yes,10.0,11.0,8.27,1.654
5736.0,Kelly Nguyen,1009.0,yes,9.0,21.0,8.83,1.766
7902.0,Alexandra Torres,610.0,yes,8.0,14.0,15.97,3.194
7556.0,Jacqueline Kemp,2775.0,yes,6.0,8.0,6.36,1.272
6198.0,Amy Walters,783.0,yes,24.0,10.0,10.57,2.114
2119.0,Cody Mclaughlin,4308.0,yes,12.0,27.0,39.61,7.922
98.0,Curtis Chang,3099.0,yes,19.0,16.0,20.24,4.048
4779.0,William Fowler,374.0,yes,5.0,19.0,26.79,5.358
71.0,Nicole York,1198.0,yes,21.0,13.0,15.38,3.076
5165.0,Jade Rogers,4865.0,yes,22.0,9.0,5.97,1.194
5257.0,Christopher Henderson,3452.0,yes,8.0,14.0,6.6,1.3199999999999998
5566.0,Kenneth Young,2958.0,yes,10.0,9.0,10.6,2.12
4186.0,Tracey Booker,4819.0,yes,16.0,28.0,19.76,3.9520000000000004
9177.0,Kelly Bolton,2976.0,yes,7.0,25.0,23.21,4.642
8294.0,Justin Bailey,3886.0,yes,24.0,24.0,24.8,4.96
6678.0,Tina Saunders,444.0,yes,11.0,24.0,29.65,5.93
999.0,Renee Rhodes,93.0,yes,22.0,21.0,24.61,4.922
4186.0,Mary Walker,3733.0,yes,9.0,15.0,10.51,2.102
6627.0,Nichole Park,4078.0,yes,24.0,12.0,8.78,1.7559999999999998
1988.0,Michael Harmon,417.0,yes,11.0,21.0,25.96,5.192
957.0,Adrian Rodriguez,1588.0,yes,23.0,24.0,24.37,4.8740000000000006
4906.0,Doris White,906.0,yes,19.0,17.0,19.02,3.804
2636.0,Nicole Coleman,4424.0,yes,12.0,23.0,30.03,6.006
8081.0,Laurie House,2181.0,yes,5.0,24.0,14.68,2.936
6816.0,Matthew Wilkinson,3360.0,yes,5.0,30.0,33.89,6.7780000000000005
6940.0,Amy Kennedy,725.0,yes,16.0,27.0,27.64,5.5280000000000005
625.0,Chad Morris,3465.0,yes,23.0,24.0,21.38,4.276
1833.0,Daniel Brown,2526.0,yes,20.0,8.0,6.17,1.234
4023.0,Stephanie Boyd,4748.0,yes,13.0,6.0,4.46,0.892
5727.0,Michael Flores,4755.0,yes,12.0,14.0,16.04,3.2079999999999997
398.0,Ruth Bell,3567.0,yes,14.0,12.0,7.94,1.588
227.0,Sharon Bradley,3247.0,yes,22.0,18.0,22.95,4.59
8877.0,Michelle Ortiz,2875.0,yes,8.0,14.0,16.84,3.368
282.0,Jonathan Mathews,2508.0,yes,19.0,14.0,19.84,3.968
4684.0,Alexandria Williams,3569.0,yes,7.0,23.0,30.2,6.04
4062.0,Danielle Anderson,738.0,yes,20.0,16.0,17.51,3.5020000000000002
1827.0,John Hansen,1432.0,yes,16.0,22.0,22.09,4.418
3117.0,Katherine Jones,1928.0,yes,21.0,12.0,8.96,1.7920000000000003
6859.0,Christopher Moore,3618.0,yes,20.0,20.0,23.21,4.642
8242.0,Wendy Arnold,1581.0,yes,8.0,25.0,30.81,6.162
1794.0,Ashley Cordova,277.0,yes,23.0,14.0,15.61,3.122
9136.0,Maria Luna DDS,1591.0,yes,21.0,5.0,5.65,1.1300000000000001
9375.0,Tonya Johnson,986.0,yes,5.0,8.0,8.72,1.7440000000000002
5896.0,Ryan Snyder,488.0,yes,6.0,28.0,7.13,1.426
269.0,Tina Perry,4909.0,yes,8.0,23.0,32.74,6.548
2064.0,Dr. William Beasley MD,870.0,yes,6.0,8.0,5.35,1.0699999999999998
6244.0,Javier Smith,3012.0,yes,8.0,19.0,19.39,3.878
4710.0,Gary White,3424.0,yes,8.0,20.0,21.15,4.2299999999999995
1178.0,Emily Lopez,755.0,yes,8.0,24.0,19.62,3.9240000000000004
768.0,Ashley Gordon,1984.0,yes,17.0,26.0,38.67,7.734
1706.0,Stephanie Flores,1290.0,yes,7.0,22.0,28.62,5.724
6426.0,Matthew Frey,1779.0,yes,17.0,6.0,8.9,1.78
6157.0,Jeremy Chambers,3378.0,yes,15.0,19.0,24.27,4.854
6630.0,Katrina Munoz,4707.0,yes,10.0,26.0,27.04,5.4079999999999995
2855.0,Chelsea Rojas,3356.0,yes,20.0,19.0,12.94,2.588
9129.0,Cheryl Wilson MD,2689.0,yes,15.0,6.0,7.84,1.568
6198.0,Joseph Lucas,1640.0,yes,5.0,18.0,21.22,4.244
5549.0,Mark Reilly,54.0,yes,5.0,26.0,12.25,2.45
6768.0,Jack Price,962.0,yes,6.0,27.0,30.64,6.128
5970.0,Charles Collins,4192.0,yes,19.0,24.0,31.11,6.2219999999999995
6151.0,Benjamin Strickland,3668.0,yes,19.0,6.0,5.22,1.044
5235.0,Brian Brandt,2497.0,yes,14.0,9.0,5.9,1.1800000000000002
3708.0,Steven King,4398.0,yes,23.0,27.0,37.83,7.566
468.0,Sharon Estrada,3559.0,yes,20.0,9.0,5.57,1.114
1303.0,Gregory Freeman,2929.0,yes,22.0,18.0,18.66,3.732
8902.0,Megan Day,1632.0,yes,9.0,23.0,33.43,6.686
5954.0,Matthew Haas,2717.0,yes,6.0,9.0,7.88,1.576
3885.0,Christina Cummings,2357.0,yes,7.0,9.0,4.83,0.966
1387.0,James Chaney,4354.0,yes,7.0,25.0,34.75,6.95
943.0,Bryan Burgess,4240.0,yes,5.0,21.0,17.64,3.528
77.0,Joel Leach,4247.0,yes,7.0,15.0,19.18,3.836
8809.0,Karen Thomas,1872.0,yes,22.0,22.0,28.77,5.754
7827.0,Virginia Cherry,569.0,yes,16.0,28.0,28.0,5.6
5973.0,Matthew Oconnell,4183.0,yes,18.0,14.0,11.07,2.214
8599.0,Tammy Choi,103.0,yes,17.0,29.0,11.91,2.382
1109.0,Jessica White,3947.0,yes,17.0,26.0,29.76,5.952
1492.0,Juan Maddox,2433.0,yes,7.0,29.0,37.72,7.544
3486.0,Cole Palmer,2035.0,yes,19.0,26.0,35.48,7.095999999999999
2317.0,Colton Baker,1340.0,yes,22.0,6.0,5.83,1.166
9535.0,David Hawkins,158.0,yes,6.0,27.0,29.37,5.8740000000000006
6925.0,Whitney Bailey,4109.0,yes,18.0,9.0,11.34,2.268
2186.0,Brandon Wilson,651.0,yes,12.0,28.0,23.3,4.66
6761.0,Chad Clark,1112.0,yes,16.0,18.0,26.02,5.204
9992.0,Edward Moore,2291.0,yes,15.0,11.0,15.93,3.186
116.0,Christina Petersen,686.0,yes,15.0,10.0,4.7,0.9400000000000001
1359.0,Justin Horne,2268.0,yes,9.0,18.0,8.72,1.7440000000000002
8960.0,Danielle Tucker,4316.0,yes,8.0,15.0,17.92,3.5840000000000005
8759.0,Julie Moore,3896.0,yes,24.0,25.0,26.9,5.38
6530.0,Justin Evans,1317.0,yes,24.0,18.0,19.0,3.8
9149.0,Brianna Sanchez,3422.0,yes,24.0,5.0,3.77,0.754
4157.0,Stephanie Ellis,57.0,yes,15.0,23.0,25.54,5.108
1831.0,Amanda Morrison,3741.0,yes,8.0,22.0,22.04,4.4079999999999995
2691.0,Kim Vasquez,930.0,yes,8.0,21.0,21.79,4.358
2778.0,Madeline Bartlett,1232.0,yes,17.0,6.0,4.87,0.974
330.0,Keith Ramos,4366.0,yes,22.0,7.0,5.8,1.16
9009.0,Alan Coleman,3620.0,yes,22.0,15.0,14.88,2.976
5794.0,Jason Thomas,1160.0,yes,9.0,25.0,25.79,5.1579999999999995
2682.0,Dawn Walker,265.0,yes,22.0,10.0,12.78,2.556
76.0,Kathryn Smith,1479.0,yes,21.0,16.0,18.27,3.654
5732.0,Jason Dunn,743.0,yes,5.0,5.0,4.25,0.85
1479.0,Nancy Ward,1074.0,yes,7.0,7.0,5.93,1.186
638.0,Christina Cortez,4118.0,yes,19.0,24.0,32.67,6.534000000000001
5229.0,Susan Frederick,3113.0,yes,24.0,6.0,8.69,1.738
3249.0,Steven Rodriguez,2260.0,yes,9.0,10.0,12.3,2.46
2725.0,Ruth Wolf,2283.0,yes,13.0,7.0,4.79,0.958
5317.0,Christine Martinez,3218.0,yes,6.0,17.0,16.27,3.254
8910.0,Samantha Davis,1031.0,yes,11.0,10.0,5.19,1.038
8334.0,Patrick Reynolds,4916.0,yes,6.0,22.0,23.55,4.71
9222.0,Courtney Morales,1452.0,yes,11.0,26.0,19.81,3.9619999999999997
1993.0,Heidi Velazquez,482.0,yes,13.0,23.0,22.24,4.4479999999999995
2773.0,Peter Mcdaniel,460.0,yes,20.0,15.0,16.89,3.378
766.0,Andrew Gray,4396.0,yes,20.0,11.0,15.73,3.146
6229.0,Courtney Gray,1488.0,yes,15.0,19.0,17.12,3.4240000000000004
3064.0,James Ellis,19.0,yes,6.0,19.0,26.4,5.279999999999999
9968.0,Taylor Parks,3234.0,yes,17.0,21.0,14.81,2.962
1107.0,Daniel Stephens,3905.0,yes,12.0,11.0,10.89,2.178
3747.0,Dr. Michael Robinson DDS,1173.0,yes,6.0,19.0,22.91,4.582
6659.0,Kelly Farrell,2662.0,yes,22.0,23.0,25.38,5.076
6815.0,Gina Gutierrez,1584.0,yes,18.0,8.0,5.65,1.1300000000000001
133.0,Michael Obrien,4011.0,yes,23.0,23.0,14.24,2.848
5919.0,April Sullivan,4343.0,yes,11.0,23.0,9.13,1.826
654.0,Mr. Robert Rivas,1342.0,yes,24.0,23.0,23.31,4.662
248.0,Katie Phillips,3342.0,yes,15.0,19.0,23.98,4.796
5709.0,Luke Wright,4165.0,yes,11.0,26.0,7.09,1.418
1312.0,Joshua English,803.0,yes,7.0,16.0,11.56,2.3120000000000003
8018.0,Patricia Grant,1232.0,yes,22.0,24.0,23.91,4.782
485.0,Justin Wallace,4016.0,yes,8.0,6.0,7.66,1.532
4740.0,Kathleen Wilson,1070.0,yes,10.0,18.0,15.71,3.1420000000000003
3962.0,Marcia Fitzgerald,2563.0,yes,10.0,20.0,27.17,5.434
2695.0,Jenna Deleon,3347.0,yes,13.0,28.0,31.36,6.272
6499.0,Ashley Powell,442.0,yes,20.0,9.0,7.32,1.464
1540.0,Wendy Wilson,4227.0,yes,15.0,14.0,17.83,3.566
7514.0,Mark Hayes,562.0,yes,18.0,10.0,13.71,2.742
7184.0,Johnny Duran,832.0,yes,6.0,19.0,6.04,1.208
4671.0,Sean King,4317.0,yes,9.0,13.0,4.13,0.826
6360.0,Kimberly Allen,4719.0,yes,9.0,20.0,12.19,2.4379999999999997
8122.0,Danny Gutierrez,3890.0,yes,19.0,12.0,15.81,3.162
3898.0,Sandra Smith,4184.0,yes,22.0,7.0,7.35,1.47
4647.0,Michael Phillips,4615.0,yes,23.0,28.0,30.83,6.1659999999999995
4600.0,Jared Lowe,2450.0,yes,10.0,15.0,16.17,3.2340000000000004
6936.0,Matthew Morgan,859.0,yes,9.0,16.0,10.4,2.08
6594.0,Michelle Brooks,1522.0,yes,21.0,25.0,12.95,2.59
6311.0,Frank Hendricks,3385.0,yes,5.0,23.0,20.38,4.076
8430.0,Jessica Vaughn,2374.0,yes,23.0,19.0,25.81,5.162
4487.0,Scott George,4693.0,yes,13.0,7.0,8.39,1.6780000000000002
3654.0,Scott Martinez,2039.0,yes,22.0,5.0,5.94,1.1880000000000002
9158.0,Jeremy Fischer,3902.0,yes,5.0,20.0,4.63,0.9259999999999999
1010.0,Debra Moore,1088.0,yes,7.0,7.0,7.59,1.518
4996.0,Dr. Rick Villarreal MD,3854.0,yes,8.0,16.0,22.03,4.406000000000001
1365.0,Brenda Jones,2662.0,yes,10.0,25.0,31.21,6.242
8597.0,Kristin Allen,1481.0,yes,10.0,16.0,13.72,2.744
2359.0,Frank Contreras,1035.0,yes,20.0,24.0,30.05,6.01
8015.0,Carlos Contreras,2972.0,yes,11.0,18.0,25.4,5.08
8136.0,Anthony Berg,1722.0,yes,18.0,13.0,11.93,2.386
2005.0,Shawn Williams,2332.0,yes,19.0,24.0,19.96,3.992
6721.0,Adriana Vega,1031.0,yes,17.0,24.0,16.92,3.3840000000000003
9534.0,Mariah Jackson,2572.0,yes,12.0,14.0,10.46,2.092
4676.0,Debbie Thomas,3557.0,yes,11.0,16.0,19.06,3.812
5933.0,Kayla Romero,3348.0,yes,7.0,12.0,15.14,3.028
9880.0,Susan Young,1410.0,yes,23.0,29.0,36.83,7.366
4053.0,Kimberly Taylor DDS,2485.0,yes,6.0,28.0,35.4,7.08
3862.0,David Mooney,50.0,yes,10.0,8.0,2.22,0.44400000000000006
3139.0,Gina Solis,331.0,yes,19.0,19.0,18.18,3.636
5578.0,Holly Schwartz,991.0,yes,8.0,21.0,24.87,4.974
7003.0,Lauren Wright,3329.0,yes,23.0,21.0,22.69,4.538
8615.0,Zachary Ochoa,1190.0,yes,6.0,5.0,7.06,1.412
5565.0,Kenneth Atkins,2210.0,yes,23.0,6.0,8.31,1.6620000000000001
9736.0,Mary Leblanc,726.0,yes,18.0,24.0,21.37,4.274
2331.0,Vanessa King,1224.0,yes,9.0,17.0,0.7,0.13999999999999999
452.0,Jessica Perkins,1115.0,yes,18.0,15.0,20.05,4.01
5445.0,Allison Ruiz,125.0,yes,17.0,13.0,13.75,2.75
6701.0,Diane Wang,3160.0,yes,18.0,15.0,11.84,2.368
9792.0,John Rose,2564.0,yes,8.0,17.0,23.47,4.694
6046.0,Carolyn Freeman,2678.0,yes,21.0,12.0,13.66,2.732
4949.0,Lauren Lopez,4905.0,yes,15.0,10.0,10.16,2.032
6535.0,Dylan Stephenson,4265.0,yes,12.0,26.0,22.48,4.496
8921.0,Kenneth Brown,4090.0,yes,18.0,22.0,23.3,4.66
4862.0,Mr. Jimmy Black DVM,4965.0,yes,22.0,15.0,16.56,3.312
5117.0,Daniel Chandler,2288.0,yes,15.0,25.0,36.55,7.31
5056.0,Kimberly Smith,411.0,yes,21.0,17.0,16.77,3.354
9784.0,Nicholas Rocha,4143.0,yes,13.0,15.0,18.98,3.7960000000000003
2662.0,Valerie Hernandez,2816.0,yes,17.0,21.0,27.42,5.484
334.0,Heather Stone,3975.0,yes,13.0,20.0,19.34,3.868
7675.0,Andrew Gonzalez,3908.0,yes,24.0,28.0,25.1,5.0200000000000005
9699.0,Elizabeth Anderson,4428.0,yes,18.0,23.0,31.56,6.311999999999999
8569.0,Mark Davis,302.0,yes,24.0,19.0,24.23,4.846
6869.0,James Johnson,1301.0,yes,5.0,5.0,6.35,1.27
8709.0,Sean White,3810.0,yes,23.0,21.0,29.99,5.997999999999999
1855.0,Audrey Sims,1292.0,yes,6.0,17.0,4.61,0.922
668.0,Kimberly Martin,2597.0,yes,19.0,15.0,21.63,4.326
276.0,Brooke Monroe,4715.0,yes,10.0,12.0,10.51,2.102
6909.0,Samantha Davis,4789.0,yes,20.0,5.0,5.23,1.046
5912.0,Ronald Harding,295.0,yes,14.0,22.0,32.73,6.545999999999999
3930.0,Nicole Sanchez,1557.0,yes,24.0,6.0,7.64,1.528
121.0,Pamela Webb,2996.0,yes,21.0,11.0,9.95,1.9899999999999998
8599.0,Zachary Cruz,3626.0,yes,8.0,20.0,23.18,4.636
6163.0,Samuel Reynolds,2407.0,yes,7.0,10.0,8.44,1.688
4156.0,Matthew Harvey,831.0,yes,12.0,14.0,17.18,3.436
5302.0,Elizabeth Cooke,44.0,yes,20.0,7.0,6.42,1.284
9899.0,Nicholas Trujillo,4482.0,yes,6.0,13.0,17.99,3.598
5809.0,Daniel Dean,515.0,yes,18.0,12.0,17.42,3.4840000000000004
7908.0,Lauren Clark,4214.0,yes,9.0,27.0,39.22,7.843999999999999
2941.0,Rebecca Sullivan,2647.0,yes,19.0,29.0,19.71,3.942
1507.0,Amy Potter,4440.0,yes,13.0,15.0,7.92,1.584
3691.0,Nicole Garcia,2483.0,yes,8.0,11.0,15.52,3.104
8370.0,Crystal Hayes,245.0,yes,6.0,20.0,25.9,5.18
4345.0,Mark Vargas,4642.0,yes,9.0,21.0,30.6,6.12
7439.0,Barbara Fernandez,3740.0,yes,18.0,16.0,23.65,4.7299999999999995
1915.0,Kenneth Lee,2533.0,yes,11.0,17.0,12.03,2.4059999999999997
4362.0,Kayla Farmer,1034.0,yes,23.0,25.0,36.13,7.226000000000001
8398.0,Emily Jones,1201.0,yes,10.0,10.0,13.8,2.7600000000000002
9485.0,Dustin Williams,752.0,yes,10.0,25.0,32.84,6.5680000000000005
7930.0,Crystal Ford,1180.0,yes,22.0,13.0,16.76,3.3520000000000003
4312.0,James Jones,2868.0,yes,6.0,13.0,15.0,3.0
6644.0,Jose Myers,371.0,yes,16.0,19.0,17.96,3.592
314.0,Joel Porter,4861.0,yes,10.0,21.0,29.05,5.8100000000000005
2413.0,Jennifer Henson,20.0,yes,18.0,23.0,18.77,3.754
54.0,Gregory Johnston,383.0,yes,19.0,26.0,32.14,6.428
6566.0,Samantha Rivera,1827.0,yes,21.0,5.0,4.55,0.9099999999999999
3828.0,Carrie Lucas,4380.0,yes,9.0,30.0,42.16,8.431999999999999
5887.0,Zachary Andersen,1218.0,yes,11.0,24.0,34.58,6.9159999999999995
7760.0,Michael Howell,3774.0,yes,6.0,23.0,28.14,5.628
8937.0,George May,1956.0,yes,12.0,13.0,12.29,2.4579999999999997
1990.0,Jessica Lewis,3906.0,yes,17.0,8.0,10.01,2.002
8806.0,Megan Valdez,2914.0,yes,14.0,20.0,19.18,3.836
1108.0,Craig Jefferson,1706.0,yes,22.0,19.0,28.03,5.606
801.0,Kevin Liu,3071.0,yes,23.0,21.0,27.76,5.5520000000000005
4231.0,Alicia Gonzalez,4707.0,yes,6.0,24.0,19.93,3.9859999999999998
2068.0,Eugene Peterson,4095.0,yes,24.0,5.0,4.01,0.8019999999999999
3351.0,Timothy Young,1575.0,yes,5.0,22.0,27.01,5.402
6165.0,Stephen King,4019.0,yes,13.0,6.0,7.2,1.44
5351.0,Angel Johnson,2719.0,yes,11.0,28.0,41.96,8.392
8483.0,Gary Miller,4823.0,yes,21.0,10.0,10.67,2.134
7473.0,Teresa Jacobson PhD,4514.0,yes,17.0,9.0,9.43,1.886
5063.0,Laura Branch,4511.0,yes,9.0,23.0,29.54,5.9079999999999995
6869.0,Michael Jones,1393.0,yes,23.0,26.0,30.09,6.018
5744.0,Kimberly Alexander,1791.0,yes,14.0,16.0,22.4,4.4799999999999995
5352.0,Levi Yu,4735.0,yes,24.0,14.0,19.33,3.8659999999999997
5332.0,Michael Petty,784.0,yes,10.0,9.0,13.26,2.652
3692.0,Diana Swanson,4583.0,yes,13.0,28.0,33.86,6.772
1323.0,Darryl Galvan,131.0,yes,11.0,23.0,17.57,3.5140000000000002
9868.0,Ronald Lamb,4233.0,yes,5.0,6.0,4.75,0.95
9732.0,Kathleen Sloan,325.0,yes,14.0,11.0,10.63,2.1260000000000003
